uid;state;path_row;main_class;class_name;def_cloud;julian_day;image_date;year;area_km;scene_id;source;satellite;sensor;uuid;publish_ye
937954;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,015377741;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4221fdf1-7b68-4759-b5a2-338380fa23c6;01/01/18
937955;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011286239;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;491f713b-7a75-4366-b2f3-e5c3175d23b1;01/01/18
937956;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,015722227;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e681a424-d6c6-427e-81c6-98be70cf5ac6;01/01/18
937957;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011492848;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;2d027372-8650-48ba-bd6c-6b155e16c8f7;01/01/18
937958;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,010445723;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e1c3d22e-4a9f-4f59-b5a8-4304cd124317;01/01/18
937959;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019526591;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4cb23a56-c548-474e-bad3-9b58db9aa32a;01/01/18
937960;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,022880508;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;cc9ef954-07ef-45b2-902a-de197ae6dcb2;01/01/18
937961;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,069014358;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;c072f585-25b1-4e0f-a360-f35ccf8888b0;01/01/18
937962;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019339958;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;8449c6e6-8c43-458c-b549-38ee83cd3a51;01/01/18
937963;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,023370299;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;87437363-bd95-4fd9-a2a9-255956593f8f;01/01/18
937964;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,024977935;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d3af480d-9def-4b92-818c-a212a7912511;01/01/18
937965;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,013807085;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;7c0ef821-0344-4715-89e9-51a0d720069e;01/01/18
937966;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,044587828;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ec6ea8b4-475c-490c-bef0-6182844d9a09;01/01/18
937967;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,187809014;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;a6f05241-c74f-4c3c-a059-44881f2cf8c9;01/01/18
937968;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,099745233;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;5d52952b-bdca-4adc-b1ed-ddd8d8bd2568;01/01/18
937969;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019456823;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;58e3f35b-6d43-4507-8b81-a29f5a88bc06;01/01/18
937971;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,010863014;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;dd5df78a-5ec3-45c5-8366-eb344bf21e70;01/01/18
937972;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,036171369;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;a3ca8c25-9533-40d2-88cf-d05ea9a4a538;01/01/18
937973;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,023700633;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;31a3a47f-3762-4c79-aabf-ca2cb64da15d;01/01/18
937974;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,013035473;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;76ad028d-7bbf-4701-934c-93e2cff99a92;01/01/18
937975;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,017199385;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;5e058c86-e1c0-4219-96b1-46bbc31d587d;01/01/18
937976;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,031592082;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b62b80ce-7521-488c-a7d1-b65e41a5cd25;01/01/18
937977;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,020882688;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;3d5639bb-b225-4181-b305-45a3b764617d;01/01/18
937979;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,022623489;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;950cb8d7-527c-4239-9a73-456d087a82c3;01/01/18
937980;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,029556038;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;dc13e138-4bd6-47b1-b39b-327170dbc9ae;01/01/18
937981;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018267479;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;17735fc4-1221-411b-8c4a-b7cdc2198c63;01/01/18
937982;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011945634;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;0ce1f8b1-1812-4fe6-afa5-e86305eeba8c;01/01/18
937983;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,017952698;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;6d993ed2-7cef-4297-bbb7-5ee1d155d0c9;01/01/18
937984;SP;22077;desmatamento;d2018;;345;11/12/18;2018;0,010777924;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;864d3be7-8925-4bd2-b8f0-ce6ae260b23b;01/01/18
937985;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,029420562;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4bfae682-30cc-4b80-818e-fdf9054f4ffe;01/01/18
937987;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,037738197;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f9e40ded-d586-4adc-9dd7-bd66c6ca3068;01/01/18
937988;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,013976235;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b17ba8a0-621d-427a-9890-17aa5cd3d365;01/01/18
937989;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,051222546;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;086dbed1-0a89-49fe-b776-44f06d5ed1a1;01/01/18
938000;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,014493793;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;88295a27-83b7-4f4b-88e3-34beaac5d360;01/01/18
938003;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,039452762;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e47f57a5-73a6-416c-8453-96a05c2887a1;01/01/18
938005;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,020799579;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;073e1e14-70b5-43c9-a4c3-242896ea718d;01/01/18
938006;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,0143802;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f066c8f7-2823-4b85-991e-4175c47d32c8;01/01/18
938007;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,087002053;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;494a8ecc-51e1-452c-a061-5b1fb93ad288;01/01/18
938016;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,013202144;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;7739ba30-4f13-4485-9e75-b7b367cde516;01/01/18
938017;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,015874518;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;68d2b906-5bea-40c8-af2e-0271b5ef68fb;01/01/18
938018;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,02475794;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f018db88-3788-43f1-8316-a727760f66f2;01/01/18
938024;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,026491181;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9ae4059f-7eed-4e30-aa93-776f19c001ad;01/01/18
938039;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018765753;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ca51efb9-47fc-4bb7-949e-a8d47073efc4;01/01/18
938041;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,023353937;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;a461e470-a2a1-4e5f-af06-d6933c779026;01/01/18
938042;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,017406835;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;62938815-c06d-413d-b154-74195fb5de79;01/01/18
938044;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,035211325;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;21dfb2c7-6f06-42b5-ad7e-d20dd951e574;01/01/18
938045;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,016980785;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d2f9728f-6e71-4a73-998a-c69941a86d12;01/01/18
938046;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,028867162;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;8a17b068-69da-4961-99c8-ae24b5f386ca;01/01/18
938047;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,048136679;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;471edf95-59b5-499f-86e6-f4b97c09d2d2;01/01/18
938048;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,015425565;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9f6ee70e-c7bd-439d-acbd-74e4a9c84bc0;01/01/18
938049;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,012593317;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;601a6cf2-dc20-4121-a0a6-5d4634c71d5a;01/01/18
938050;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,012759706;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e1a8acbe-7806-46d1-a214-e79206cfc27f;01/01/18
938051;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011122057;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;123cfffd-0154-467c-8278-e5b9731ce9d5;01/01/18
938052;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,034832911;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;0fcb7764-babd-4c55-8731-975948c49ea4;01/01/18
938053;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,015076931;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d54615a3-64cb-49f3-b629-258fc621e023;01/01/18
938054;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,012511999;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;a7bf172c-2de6-49b5-861a-2d166159cc15;01/01/18
938055;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,01208628;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;594db7a2-a88d-4e3f-820c-93e481ec8ddf;01/01/18
938056;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,032452006;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ce035e78-983e-43ee-8630-14e0e7352db3;01/01/18
938057;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,010417406;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;dbc2a2bb-b13b-4765-a66e-ae952ffdbd8a;01/01/18
938058;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011976198;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;6879cc66-e8bc-48f8-b4e9-eb8d573cf88b;01/01/18
938059;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,025771845;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9d772556-c735-4990-8770-d51f41c9ac4b;01/01/18
938060;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,0170432;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4114b8bf-5ac9-491b-85e3-d3ce9e09e671;01/01/18
938061;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,033316312;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;6fa09258-79c5-49da-99e1-5f358b769084;01/01/18
938062;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,020879043;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;91a2bae3-37a8-4995-b2c0-08119992143a;01/01/18
938063;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,029714163;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e1e979e7-468a-4195-ae4b-72b6c80e202f;01/01/18
938064;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,010446616;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;bed58eb7-da9d-4224-9248-23df135a5ead;01/01/18
938065;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018487926;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;c7267a7c-ae33-4d6c-8836-518ac469c3a9;01/01/18
938066;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,022694694;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9b087248-ced8-422a-94a0-909f668d940b;01/01/18
938067;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,01248257;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f945d9fa-f733-4c71-ae50-0c40c2f46719;01/01/18
938068;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,012871301;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;c3788c58-266d-47a2-8d20-80b72f9b9667;01/01/18
938069;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018690475;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;971fa355-bfff-44f8-8c60-52c9b30ac593;01/01/18
938070;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,022576802;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;a78541ca-df30-4686-aef6-cfab24cd9bdf;01/01/18
938071;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019388054;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;6037e3a7-bd48-4132-b700-25f2cc1be012;01/01/18
938072;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,034093322;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b25d1a75-fb5e-4889-b069-a3164fece558;01/01/18
938073;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,034626995;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;64dbf58c-8e35-4205-815f-5f49ae39f1b9;01/01/18
938074;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018764091;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;a0eade06-4644-4eff-a509-16e11bcb78b6;01/01/18
938075;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019125891;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;af3f800f-1af1-4234-b2c6-a47234c07701;01/01/18
938076;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,130173953;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;bd8d3395-eca5-49ba-8611-318420c45c4b;01/01/18
938077;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,014454289;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ad6b3fee-4ca1-4fe6-b471-58cc8b7948cf;01/01/18
938078;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,031014891;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;0c521c9c-d3fb-41c8-b5c2-3c9ad71cf8c9;01/01/18
938079;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,010135357;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;19ffbe67-f449-40e4-8f04-4cb5c93cf286;01/01/18
938080;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,023490235;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;686a966c-4599-4454-af0b-c2e37daac798;01/01/18
938081;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,01024738;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9107e5ef-3bf6-41b0-8581-0b4051410747;01/01/18
938082;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,04711785;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;43917463-5e54-4a6f-85b0-bac8f58af4c2;01/01/18
938083;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,013328434;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;8c4218a4-a93d-41b7-a62e-eccf3bdd7ff6;01/01/18
938084;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,014811489;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;3c5f5360-0b72-4177-add3-815a58e3f13a;01/01/18
938085;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,078552867;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;aebe597b-60b7-48f2-810a-66dfa7816bb5;01/01/18
938086;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018726354;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;73bbab6a-a796-440b-8058-c2af958e511b;01/01/18
938087;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,016651206;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;3a1be338-9154-4420-ac51-31f0b320e076;01/01/18
938088;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,032673051;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ce65ebec-4e21-4f61-b8e8-7aa85d1de976;01/01/18
938089;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018449179;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;24ab46b8-f79b-45d8-982d-6f0cdfea6888;01/01/18
938090;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011938081;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;44f93c64-efe9-4585-929c-f594f9b48ea2;01/01/18
938091;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,053612945;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;0573850b-1743-4d63-92c2-7fe86c6de28f;01/01/18
938092;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,138962968;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;6c466afe-da20-48a8-a99b-29f9904385f9;01/01/18
938093;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,014204763;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;6c2ad34b-dddf-4d50-8412-c42bfc4bb39e;01/01/18
938094;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,103722633;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;1cdac8b2-d02e-4c4f-a35b-58f045cf8567;01/01/18
938095;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,101575836;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;887cc8d7-c848-4ed0-9881-7683dca613ad;01/01/18
938096;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,010249489;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;79c05f3f-7b77-40b0-a29e-f857e1f88cc5;01/01/18
938097;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,024098317;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;949ea1b8-5584-4fb7-b0fc-494909830054;01/01/18
938098;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,135487644;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;fbcf9014-2c5f-4266-bddc-66d8be09dfb1;01/01/18
938099;SP;22077;desmatamento;d2018;;345;11/12/18;2018;0,020021842;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;511772dc-0b72-4587-b8c0-fac9b1bb3985;01/01/18
938100;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,035423847;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ab0f02d5-6761-4f1a-a5ab-4eb1bc82bf27;01/01/18
938101;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,030170416;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;845c78ec-a29f-4532-898f-563cda19bc5a;01/01/18
938102;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,041137398;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;122b2807-fe66-48b8-8acc-d4fca7bbe61a;01/01/18
938103;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,013364049;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;fcfc15a9-ff48-41a1-ab29-66c8224608d0;01/01/18
938104;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,022343681;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;6ddadd84-95d5-4f87-816b-6c0bc09349b4;01/01/18
938105;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,034975428;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;74b6f4da-3d9e-4922-838d-6cf6a6f16931;01/01/18
938106;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011727878;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;10bbcbbe-6688-4f0b-bc7f-2f901fd5fd72;01/01/18
938107;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,016503162;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d2129b0e-aaa9-47ed-bbee-5dcc19b755d2;01/01/18
938108;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,059476063;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;3106ec79-5da7-4e62-9c13-825e5dcf230c;01/01/18
938109;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,030671081;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ecf62be8-45c7-4fc1-99ab-aba40dbdcd6d;01/01/18
938110;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019434573;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;7d5aabc9-54e6-4187-be1e-7100f2019023;01/01/18
938111;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,041303717;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;182cdaed-fc74-4ea6-83f2-5a1764eddd3b;01/01/18
938112;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018677938;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e0e4ba10-32b8-4e54-99df-75a183a2913a;01/01/18
938113;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,056519766;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;0528c5c4-4f8d-4902-9478-672f67968255;01/01/18
938114;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,063003386;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4c2d21e3-32c8-40c5-bfe9-410519533a96;01/01/18
938115;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,012020766;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f9c1c6a0-b034-4923-bc77-ce0fe21f110e;01/01/18
938116;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,015331968;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9dd7e186-167b-49c4-973b-879bf4b8fe2e;01/01/18
938118;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,012434522;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;127e4b80-14cb-4732-92b9-1dd004ad46f6;01/01/18
938119;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,013111299;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f52f1d46-4035-42f8-84f8-233401ca4bff;01/01/18
938120;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,033913793;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b135b3db-d4a9-4994-9bf4-e6d1336ed978;01/01/18
938121;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,024035137;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;fdf8dd1d-c1bf-48ed-ac2c-6cf9d390db94;01/01/18
938122;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,026317114;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;2e2c052f-1a95-4856-aae0-9ac31f213672;01/01/18
938123;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,032078079;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9dcabf60-3275-45f9-98d0-1be702f5e1fa;01/01/18
938124;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,048269036;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4cee3240-5b32-4b08-8dec-21b4c9f2e4bc;01/01/18
938125;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,020299922;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;38837c54-8938-4e41-96e3-1b1d2b8a1771;01/01/18
938126;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,052712359;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;5be6aea9-26ab-4f9d-8976-bf6567752e5a;01/01/18
938144;SP;22077;desmatamento;d2018;;345;11/12/18;2018;0,010814026;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;42f2abb7-cc76-4466-9659-ba7d1cfe2a37;01/01/18
938146;SP;22077;desmatamento;d2018;;345;11/12/18;2018;0,015711129;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;29e38998-befe-4845-8aff-d7fb3c6fd2aa;01/01/18
938161;SP;22077;desmatamento;d2018;;345;11/12/18;2018;0,01107177;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e36c8f37-ede2-44c2-8263-c1ee9c707b42;01/01/18
938162;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,029386496;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;003c45cf-9932-4754-937a-10b22cc56c63;01/01/18
938166;SP;22077;desmatamento;d2018;;345;11/12/18;2018;0,029095347;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;01835bff-c337-4650-909c-9c8227e5adf7;01/01/18
938170;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018849879;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ba27d1aa-0242-409f-b216-5fdf2f34eef6;01/01/18
938172;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,020450221;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;68fa51d0-7980-44d2-a3a5-43b51da7cf71;01/01/18
938176;SP;22077;desmatamento;d2018;;345;11/12/18;2018;0,051385611;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9b4c1900-086b-4b9e-be21-6cd7f250336b;01/01/18
